#options: 1280x720 fps=24/1 timebase=1/24 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=48 keyint_min=25 scenecut=0 intra_refresh=0 rc_lookahead=48 rc=abr mbtree=1 bitrate=2400 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=4800 vbv_bufsize=9600 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:134 out:134 type:B dur:2 cpbdur:2 q:17.63 aq:11.54 tex:74585 mv:7565 misc:922 imb:6 pmb:1011 smb:2583 d:s ref:0 ;
in:133 out:135 type:b dur:2 cpbdur:2 q:17.63 aq:14.07 tex:16327 mv:4476 misc:1557 imb:1 pmb:643 smb:2956 d:s ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:17.63 aq:14.42 tex:16388 mv:4328 misc:1492 imb:2 pmb:615 smb:2983 d:- ref:0 ;
in:140 out:137 type:P dur:2 cpbdur:2 q:17.64 aq:8.92 tex:291722 mv:6233 misc:597 imb:51 pmb:1125 smb:2424 d:s ref:0 ;
in:138 out:138 type:B dur:2 cpbdur:2 q:17.64 aq:12.36 tex:76088 mv:7234 misc:854 imb:7 pmb:1031 smb:2562 d:s ref:0 ;
in:137 out:139 type:b dur:2 cpbdur:2 q:17.64 aq:14.32 tex:16520 mv:4385 misc:1639 imb:3 pmb:634 smb:2963 d:s ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:17.64 aq:14.09 tex:17965 mv:4508 misc:1471 imb:4 pmb:642 smb:2954 d:- ref:0 ;
in:143 out:141 type:P dur:2 cpbdur:2 q:17.67 aq:14.38 tex:54662 mv:5066 misc:1064 imb:37 pmb:929 smb:2634 d:s ref:0 ;
in:141 out:142 type:B dur:2 cpbdur:2 q:17.67 aq:14.13 tex:25667 mv:4764 misc:1457 imb:1 pmb:673 smb:2926 d:s ref:0 ;
in:142 out:143 type:b dur:2 cpbdur:2 q:17.67 aq:13.58 tex:44126 mv:4877 misc:1173 imb:5 pmb:903 smb:2692 d:- ref:0 ;
in:144 out:144 type:I dur:2 cpbdur:2 q:14.61 aq:2.39 tex:820883 mv:56764 misc:457 imb:3600 pmb:0 smb:0 d:s ref:;
in:148 out:145 type:P dur:2 cpbdur:2 q:18.32 aq:9.18 tex:202246 mv:5970 misc:672 imb:42 pmb:1113 smb:2445 d:s ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:18.32 aq:12.58 tex:49508 mv:6387 misc:1121 imb:1 pmb:939 smb:2660 d:s ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:18.32 aq:14.81 tex:11113 mv:3248 misc:1399 imb:1 pmb:471 smb:3128 d:s ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:18.32 aq:14.47 tex:12750 mv:3617 misc:1481 imb:0 pmb:525 smb:3075 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:18.30 aq:9.11 tex:240677 mv:6310 misc:661 imb:43 pmb:1137 smb:2420 d:s ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:18.32 aq:12.97 tex:61357 mv:6888 misc:979 imb:6 pmb:985 smb:2609 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:18.32 aq:14.97 tex:11991 mv:3870 misc:1443 imb:1 pmb:573 smb:3026 d:s ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:18.32 aq:15.11 tex:12804 mv:3603 misc:1401 imb:1 pmb:550 smb:3049 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:18.46 aq:9.62 tex:238843 mv:6504 misc:621 imb:50 pmb:1122 smb:2428 d:s ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:18.51 aq:13.32 tex:58133 mv:6597 misc:1030 imb:6 pmb:985 smb:2609 d:s ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:18.51 aq:15.43 tex:11629 mv:3773 misc:1502 imb:0 pmb:553 smb:3047 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:18.51 aq:15.17 tex:12725 mv:3664 misc:1483 imb:1 pmb:539 smb:3060 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:18.58 aq:9.18 tex:236458 mv:6415 misc:615 imb:55 pmb:1116 smb:2429 d:s ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:18.58 aq:13.42 tex:55266 mv:6699 misc:1011 imb:8 pmb:982 smb:2610 d:s ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:18.58 aq:15.29 tex:10421 mv:3878 misc:1485 imb:1 pmb:573 smb:3026 d:s ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:18.58 aq:14.92 tex:12308 mv:3846 misc:1542 imb:2 pmb:570 smb:3028 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:18.44 aq:9.14 tex:242428 mv:6205 misc:663 imb:53 pmb:1117 smb:2430 d:s ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:18.58 aq:12.92 tex:53951 mv:6905 misc:1064 imb:10 pmb:965 smb:2625 d:s ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:18.58 aq:14.78 tex:11418 mv:3775 misc:1511 imb:4 pmb:539 smb:3057 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:18.58 aq:15.34 tex:12671 mv:3570 misc:1431 imb:1 pmb:549 smb:3050 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:18.06 aq:8.83 tex:265640 mv:6247 misc:625 imb:45 pmb:1136 smb:2419 d:s ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:18.44 aq:13.52 tex:56829 mv:6894 misc:997 imb:9 pmb:985 smb:2606 d:s ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:18.44 aq:14.79 tex:10618 mv:3691 misc:1563 imb:0 pmb:547 smb:3053 d:s ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:18.44 aq:14.78 tex:13292 mv:3917 misc:1535 imb:3 pmb:573 smb:3024 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:18.01 aq:9.12 tex:263384 mv:6377 misc:607 imb:61 pmb:1113 smb:2426 d:s ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:18.06 aq:12.62 tex:65021 mv:7257 misc:906 imb:6 pmb:1017 smb:2577 d:s ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:18.06 aq:14.50 tex:14246 mv:4465 misc:1513 imb:2 pmb:641 smb:2957 d:s ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:18.06 aq:14.53 tex:14232 mv:4116 misc:1484 imb:1 pmb:582 smb:3017 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:17.97 aq:9.08 tex:252762 mv:6486 misc:648 imb:59 pmb:1119 smb:2422 d:s ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:18.01 aq:11.99 tex:63884 mv:7103 misc:989 imb:6 pmb:1025 smb:2569 d:s ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:18.01 aq:14.35 tex:12978 mv:4140 misc:1522 imb:0 pmb:596 smb:3004 d:s ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:18.01 aq:14.24 tex:13911 mv:4100 misc:1485 imb:2 pmb:581 smb:3017 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:18.32 aq:7.48 tex:354790 mv:6878 misc:620 imb:135 pmb:1094 smb:2371 d:s ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:18.33 aq:12.42 tex:55916 mv:6679 misc:1029 imb:10 pmb:992 smb:2598 d:s ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:18.33 aq:14.58 tex:11656 mv:3718 misc:1538 imb:1 pmb:551 smb:3048 d:s ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:18.33 aq:14.74 tex:20518 mv:4432 misc:1466 imb:5 pmb:706 smb:2889 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:17.97 aq:8.28 tex:228416 mv:5882 misc:726 imb:35 pmb:1131 smb:2434 d:s ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:18.33 aq:13.23 tex:21738 mv:5887 misc:1455 imb:3 pmb:767 smb:2830 d:t ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:18.33 aq:14.91 tex:7492 mv:3183 misc:1453 imb:1 pmb:479 smb:3120 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:18.33 aq:14.65 tex:11038 mv:3708 misc:1478 imb:1 pmb:546 smb:3053 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:17.92 aq:8.77 tex:263348 mv:6454 misc:630 imb:50 pmb:1138 smb:2412 d:s ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:17.97 aq:12.61 tex:30917 mv:6855 misc:1388 imb:3 pmb:843 smb:2754 d:t ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:17.97 aq:14.69 tex:12272 mv:3960 misc:1456 imb:2 pmb:557 smb:3041 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:17.97 aq:14.42 tex:10437 mv:3709 misc:1510 imb:3 pmb:548 smb:3049 d:- ref:0 ;
in:191 out:189 type:P dur:2 cpbdur:2 q:17.94 aq:12.82 tex:47772 mv:5117 misc:1159 imb:45 pmb:918 smb:2637 d:s ref:0 ;
in:189 out:190 type:B dur:2 cpbdur:2 q:17.94 aq:14.14 tex:16009 mv:4065 misc:1614 imb:3 pmb:577 smb:3020 d:t ref:0 ;
in:190 out:191 type:b dur:2 cpbdur:2 q:17.94 aq:14.02 tex:26382 mv:5094 misc:1388 imb:3 pmb:809 smb:2788 d:- ref:0 ;
in:192 out:192 type:I dur:2 cpbdur:2 q:15.05 aq:2.49 tex:770504 mv:55542 misc:466 imb:3600 pmb:0 smb:0 d:s ref:;
in:196 out:193 type:P dur:2 cpbdur:2 q:18.36 aq:9.46 tex:217091 mv:5972 misc:713 imb:36 pmb:1137 smb:2427 d:s ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:18.36 aq:12.93 tex:22235 mv:5894 misc:1503 imb:2 pmb:714 smb:2884 d:t ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:18.36 aq:14.13 tex:9256 mv:3467 misc:1397 imb:1 pmb:470 smb:3129 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:18.36 aq:14.13 tex:10483 mv:3549 misc:1440 imb:3 pmb:515 smb:3082 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:18.25 aq:9.81 tex:237226 mv:6094 misc:648 imb:51 pmb:1115 smb:2434 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:18.36 aq:13.33 tex:23950 mv:6114 misc:1432 imb:2 pmb:760 smb:2838 d:t ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:18.36 aq:14.70 tex:12124 mv:3670 misc:1494 imb:5 pmb:509 smb:3086 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:18.36 aq:14.72 tex:9255 mv:3626 misc:1503 imb:3 pmb:506 smb:3091 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:18.41 aq:9.78 tex:239078 mv:6134 misc:684 imb:49 pmb:1126 smb:2425 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:18.46 aq:13.21 tex:23720 mv:6192 misc:1536 imb:3 pmb:774 smb:2823 d:t ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:18.46 aq:14.51 tex:9405 mv:3434 misc:1481 imb:4 pmb:488 smb:3108 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:18.46 aq:14.57 tex:9063 mv:3379 misc:1486 imb:4 pmb:487 smb:3109 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:18.49 aq:9.31 tex:239047 mv:6407 misc:546 imb:60 pmb:1136 smb:2404 d:s ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:18.51 aq:13.58 tex:22542 mv:6091 misc:1519 imb:4 pmb:771 smb:2825 d:t ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:18.51 aq:14.96 tex:9715 mv:3700 misc:1449 imb:2 pmb:532 smb:3066 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:18.51 aq:14.68 tex:9790 mv:3736 misc:1530 imb:4 pmb:540 smb:3056 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:18.41 aq:9.88 tex:244267 mv:6566 misc:639 imb:46 pmb:1139 smb:2415 d:s ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:18.51 aq:13.36 tex:21800 mv:6302 misc:1506 imb:2 pmb:799 smb:2799 d:t ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:18.51 aq:14.69 tex:10247 mv:3789 misc:1572 imb:5 pmb:531 smb:3064 d:s ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:18.51 aq:13.22 tex:8363 mv:3461 misc:1544 imb:2 pmb:497 smb:3101 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:18.31 aq:9.17 tex:252367 mv:6646 misc:611 imb:61 pmb:1125 smb:2414 d:s ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:18.41 aq:13.10 tex:25146 mv:6704 misc:1470 imb:4 pmb:822 smb:2774 d:t ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:18.41 aq:14.64 tex:11687 mv:3922 misc:1487 imb:3 pmb:538 smb:3059 d:s ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:18.41 aq:14.48 tex:9891 mv:3737 misc:1532 imb:1 pmb:524 smb:3075 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:17.86 aq:8.91 tex:279494 mv:6730 misc:616 imb:70 pmb:1120 smb:2410 d:s ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:18.31 aq:12.93 tex:25429 mv:6613 misc:1422 imb:6 pmb:804 smb:2790 d:t ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:18.31 aq:14.22 tex:10250 mv:3813 misc:1505 imb:5 pmb:525 smb:3070 d:s ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:18.31 aq:14.32 tex:8750 mv:3643 misc:1551 imb:3 pmb:505 smb:3092 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:17.80 aq:7.94 tex:270268 mv:6505 misc:595 imb:66 pmb:1129 smb:2405 d:s ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:17.86 aq:12.47 tex:33103 mv:6848 misc:1433 imb:5 pmb:865 smb:2730 d:t ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:17.86 aq:13.99 tex:11736 mv:3856 misc:1504 imb:3 pmb:541 smb:3056 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:17.86 aq:13.84 tex:12863 mv:4086 misc:1563 imb:3 pmb:589 smb:3008 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:17.74 aq:8.61 tex:272023 mv:6709 misc:620 imb:66 pmb:1124 smb:2410 d:s ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:17.80 aq:12.48 tex:32305 mv:7082 misc:1309 imb:6 pmb:882 smb:2712 d:t ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:17.80 aq:14.20 tex:14107 mv:4414 misc:1543 imb:7 pmb:601 smb:2992 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:17.80 aq:14.12 tex:11234 mv:4084 misc:1570 imb:2 pmb:578 smb:3020 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:17.69 aq:8.85 tex:279877 mv:6509 misc:630 imb:69 pmb:1110 smb:2421 d:s ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:17.74 aq:12.37 tex:30321 mv:6861 misc:1362 imb:7 pmb:874 smb:2719 d:t ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:17.74 aq:14.21 tex:13097 mv:4011 misc:1492 imb:4 pmb:570 smb:3026 d:s ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:17.74 aq:13.64 tex:12191 mv:4129 misc:1560 imb:2 pmb:596 smb:3002 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:17.64 aq:7.74 tex:271525 mv:6801 misc:642 imb:71 pmb:1115 smb:2414 d:s ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:17.69 aq:12.28 tex:31312 mv:7198 misc:1410 imb:7 pmb:871 smb:2722 d:t ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:17.69 aq:13.67 tex:12532 mv:4383 misc:1573 imb:6 pmb:619 smb:2975 d:s ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:17.69 aq:14.15 tex:11506 mv:4282 misc:1580 imb:3 pmb:583 smb:3014 d:- ref:0 ;
in:239 out:237 type:P dur:2 cpbdur:2 q:17.60 aq:13.95 tex:55701 mv:5478 misc:1101 imb:42 pmb:953 smb:2605 d:s ref:0 ;
in:237 out:238 type:B dur:2 cpbdur:2 q:17.64 aq:14.19 tex:17353 mv:4338 misc:1613 imb:6 pmb:596 smb:2998 d:t ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:17.64 aq:14.19 tex:26325 mv:5437 misc:1374 imb:7 pmb:842 smb:2751 d:- ref:0 ;
in:240 out:240 type:I dur:2 cpbdur:2 q:14.91 aq:2.49 tex:736250 mv:55197 misc:465 imb:3600 pmb:0 smb:0 d:s ref:;
in:244 out:241 type:P dur:2 cpbdur:2 q:17.98 aq:7.83 tex:221199 mv:6536 misc:641 imb:58 pmb:1125 smb:2417 d:s ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:17.98 aq:12.69 tex:48424 mv:7008 misc:1120 imb:8 pmb:938 smb:2654 d:s ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:17.98 aq:14.63 tex:10178 mv:3613 misc:1537 imb:4 pmb:506 smb:3090 d:s ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:17.98 aq:13.87 tex:12100 mv:3867 misc:1497 imb:2 pmb:537 smb:3061 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:17.90 aq:9.17 tex:225978 mv:6714 misc:708 imb:48 pmb:1134 smb:2418 d:s ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:17.98 aq:12.61 tex:58514 mv:7423 misc:999 imb:7 pmb:1012 smb:2581 d:s ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:17.98 aq:13.87 tex:11098 mv:4027 misc:1491 imb:3 pmb:541 smb:3056 d:s ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:17.98 aq:13.63 tex:12082 mv:3875 misc:1507 imb:2 pmb:545 smb:3053 d:- ref:0 ;
in:252 out:249 type:P dur:2 cpbdur:2 q:18.12 aq:8.56 tex:240482 mv:6918 misc:624 imb:71 pmb:1152 smb:2377 d:s ref:0 ;
in:250 out:250 type:B dur:2 cpbdur:2 q:18.15 aq:12.93 tex:62464 mv:7624 misc:936 imb:13 pmb:1033 smb:2554 d:s ref:0 ;
in:249 out:251 type:b dur:2 cpbdur:2 q:18.16 aq:14.29 tex:11816 mv:3977 misc:1503 imb:1 pmb:561 smb:3038 d:s ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:18.15 aq:14.64 tex:13187 mv:4010 misc:1547 imb:2 pmb:590 smb:3008 d:- ref:0 ;
in:256 out:253 type:P dur:2 cpbdur:2 q:17.82 aq:8.09 tex:253243 mv:7037 misc:592 imb:89 pmb:1112 smb:2399 d:s ref:0 ;
in:254 out:254 type:B dur:2 cpbdur:2 q:18.14 aq:13.19 tex:62525 mv:7661 misc:950 imb:7 pmb:1043 smb:2550 d:s ref:0 ;
in:253 out:255 type:b dur:2 cpbdur:2 q:18.14 aq:14.29 tex:12874 mv:4327 misc:1567 imb:3 pmb:589 smb:3008 d:s ref:0 ;
in:255 out:256 type:b dur:2 cpbdur:2 q:18.14 aq:14.59 tex:12490 mv:4224 misc:1566 imb:5 pmb:573 smb:3022 d:- ref:0 ;
in:260 out:257 type:P dur:2 cpbdur:2 q:17.76 aq:9.02 tex:261784 mv:7064 misc:584 imb:80 pmb:1114 smb:2406 d:s ref:0 ;
in:258 out:258 type:B dur:2 cpbdur:2 q:17.82 aq:12.32 tex:70492 mv:7891 misc:849 imb:8 pmb:1057 smb:2535 d:s ref:0 ;
in:257 out:259 type:b dur:2 cpbdur:2 q:17.82 aq:14.14 tex:16515 mv:4591 misc:1606 imb:2 pmb:646 smb:2952 d:s ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:17.82 aq:13.93 tex:15182 mv:4376 misc:1530 imb:2 pmb:625 smb:2973 d:- ref:0 ;
in:264 out:261 type:P dur:2 cpbdur:2 q:17.73 aq:8.48 tex:257421 mv:7127 misc:644 imb:66 pmb:1114 smb:2420 d:s ref:0 ;
in:262 out:262 type:B dur:2 cpbdur:2 q:17.76 aq:12.19 tex:70493 mv:7629 misc:870 imb:9 pmb:1049 smb:2542 d:s ref:0 ;
in:261 out:263 type:b dur:2 cpbdur:2 q:17.76 aq:13.31 tex:14850 mv:4581 misc:1545 imb:3 pmb:653 smb:2944 d:s ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:17.76 aq:12.91 tex:15262 mv:4567 misc:1547 imb:5 pmb:644 smb:2951 d:- ref:0 ;
in:268 out:265 type:P dur:2 cpbdur:2 q:17.71 aq:8.35 tex:258578 mv:7213 misc:593 imb:88 pmb:1103 smb:2409 d:s ref:0 ;
in:266 out:266 type:B dur:2 cpbdur:2 q:17.73 aq:12.32 tex:71233 mv:7479 misc:936 imb:14 pmb:1048 smb:2538 d:s ref:0 ;
in:265 out:267 type:b dur:2 cpbdur:2 q:17.73 aq:13.93 tex:15310 mv:4665 misc:1561 imb:1 pmb:645 smb:2954 d:s ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:17.73 aq:13.69 tex:15849 mv:4509 misc:1514 imb:5 pmb:673 smb:2922 d:- ref:0 ;
in:272 out:269 type:P dur:2 cpbdur:2 q:18.07 aq:7.68 tex:297384 mv:7346 misc:638 imb:128 pmb:1105 smb:2367 d:s ref:0 ;
in:270 out:270 type:B dur:2 cpbdur:2 q:18.07 aq:12.78 tex:62619 mv:7152 misc:1021 imb:26 pmb:983 smb:2591 d:s ref:0 ;
in:269 out:271 type:b dur:2 cpbdur:2 q:18.07 aq:14.40 tex:21924 mv:4839 misc:1413 imb:10 pmb:778 smb:2812 d:s ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:18.07 aq:14.89 tex:10852 mv:3698 misc:1578 imb:1 pmb:572 smb:3027 d:- ref:0 ;
in:276 out:273 type:P dur:2 cpbdur:2 q:17.71 aq:8.58 tex:272094 mv:7230 misc:604 imb:99 pmb:1098 smb:2403 d:s ref:0 ;
in:274 out:274 type:B dur:2 cpbdur:2 q:18.07 aq:12.82 tex:59316 mv:7586 misc:898 imb:15 pmb:1035 smb:2550 d:s ref:0 ;
in:273 out:275 type:b dur:2 cpbdur:2 q:18.07 aq:14.23 tex:13994 mv:4350 misc:1592 imb:5 pmb:614 smb:2981 d:s ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:18.07 aq:14.53 tex:12457 mv:3932 misc:1611 imb:2 pmb:578 smb:3020 d:- ref:0 ;
in:280 out:277 type:P dur:2 cpbdur:2 q:17.70 aq:8.73 tex:261037 mv:6932 misc:623 imb:75 pmb:1119 smb:2406 d:s ref:0 ;
in:278 out:278 type:B dur:2 cpbdur:2 q:17.70 aq:12.32 tex:69063 mv:7739 misc:886 imb:17 pmb:1052 smb:2531 d:s ref:0 ;
in:277 out:279 type:b dur:2 cpbdur:2 q:17.70 aq:13.76 tex:14767 mv:4600 misc:1569 imb:8 pmb:638 smb:2954 d:s ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:17.70 aq:14.46 tex:14928 mv:4453 misc:1627 imb:6 pmb:633 smb:2961 d:- ref:0 ;
in:284 out:281 type:P dur:2 cpbdur:2 q:17.70 aq:8.46 tex:273542 mv:7195 misc:615 imb:94 pmb:1093 smb:2413 d:s ref:0 ;
in:282 out:282 type:B dur:2 cpbdur:2 q:17.70 aq:12.46 tex:72820 mv:7791 misc:837 imb:15 pmb:1047 smb:2538 d:s ref:0 ;
in:281 out:283 type:b dur:2 cpbdur:2 q:17.70 aq:14.14 tex:15639 mv:4691 misc:1558 imb:5 pmb:668 smb:2927 d:s ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:17.70 aq:14.28 tex:16384 mv:4358 misc:1570 imb:5 pmb:641 smb:2954 d:- ref:0 ;
in:287 out:285 type:P dur:2 cpbdur:2 q:17.71 aq:14.46 tex:62230 mv:5787 misc:1039 imb:57 pmb:963 smb:2580 d:s ref:0 ;
in:285 out:286 type:B dur:2 cpbdur:2 q:17.71 aq:14.38 tex:21560 mv:4630 misc:1626 imb:2 pmb:638 smb:2960 d:s ref:0 ;
in:286 out:287 type:b dur:2 cpbdur:2 q:17.71 aq:13.67 tex:42439 mv:5842 misc:1127 imb:14 pmb:966 smb:2620 d:- ref:0 ;
in:288 out:288 type:I dur:2 cpbdur:2 q:14.82 aq:2.39 tex:710511 mv:55258 misc:455 imb:3600 pmb:0 smb:0 d:s ref:;
in:292 out:289 type:P dur:2 cpbdur:2 q:18.03 aq:9.37 tex:209062 mv:6675 misc:759 imb:70 pmb:1094 smb:2436 d:s ref:0 ;
in:290 out:290 type:B dur:2 cpbdur:2 q:18.03 aq:13.04 tex:51290 mv:6563 misc:1179 imb:4 pmb:972 smb:2624 d:s ref:0 ;
in:289 out:291 type:b dur:2 cpbdur:2 q:18.03 aq:14.38 tex:11478 mv:3786 misc:1576 imb:4 pmb:531 smb:3065 d:s ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:18.03 aq:13.99 tex:14282 mv:4269 misc:1521 imb:4 pmb:577 smb:3019 d:- ref:0 ;
in:296 out:293 type:P dur:2 cpbdur:2 q:18.00 aq:9.09 tex:242698 mv:6978 misc:636 imb:77 pmb:1108 smb:2415 d:s ref:0 ;
in:294 out:294 type:B dur:2 cpbdur:2 q:18.03 aq:12.68 tex:67619 mv:7403 misc:898 imb:9 pmb:1044 smb:2547 d:s ref:0 ;
in:293 out:295 type:b dur:2 cpbdur:2 q:18.03 aq:13.74 tex:12944 mv:4336 misc:1608 imb:2 pmb:599 smb:2999 d:s ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:18.03 aq:14.29 tex:14208 mv:4191 misc:1513 imb:5 pmb:584 smb:3011 d:- ref:0 ;
